"";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus"
"3500";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3501";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3502";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3503";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3504";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium"
"3505";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3506";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3507";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3508";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3509";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3510";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3511";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-005"
"3512";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3513";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Tyzzerella"
"3514";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromonadaceae";"Parabacteroides"
"3515";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Pseudoflavonifractor"
"3516";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3517";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia"
"3518";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcus"
"3519";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3520";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella"
"3521";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3522";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3523";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3524";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3525";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3526";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcus"
"3527";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3528";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella"
"3529";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella"
"3530";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3531";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3532";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3533";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3534";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3535";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium"
"3536";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3537";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3538";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Aeromonadales";"Succinivibrionaceae";NA
"3539";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3540";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3541";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromonadaceae";"Parabacteroides"
"3542";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus"
"3543";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3544";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromonadaceae";"Parabacteroides"
"3545";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus"
"3546";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus"
"3547";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3548";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3549";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3550";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3551";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3552";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3553";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3554";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3555";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3556";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium"
"3557";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3558";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3559";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3560";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-005"
"3561";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcus"
"3562";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3563";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3564";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3565";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcus"
"3566";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3567";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3568";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3569";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Tyzzerella_4"
"3570";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3571";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3572";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3573";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA
"3574";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3575";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3576";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3577";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3578";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellaceae_Ga6A1_group"
"3579";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3580";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellaceae_Ga6A1_group"
"3581";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Aeromonadales";"Succinivibrionaceae";NA
"3582";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3583";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3584";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3585";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromonadaceae";"Parabacteroides"
"3586";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromonadaceae";"Parabacteroides"
"3587";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3588";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus"
"3589";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3590";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3591";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lactonifactor"
"3592";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Coprococcus_1"
"3593";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia"
"3594";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3595";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3596";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-005"
"3597";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Roseburia"
"3598";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus"
"3599";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3600";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3601";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3602";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3603";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3604";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3605";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3606";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospira"
"3607";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3608";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3609";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3610";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3611";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3612";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3613";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3614";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3615";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3616";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3617";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3618";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3619";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3620";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3621";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3622";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3623";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3624";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3625";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3626";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium"
"3627";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";NA
"3628";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3629";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3630";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3631";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-005"
"3632";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3633";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3634";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3635";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus"
"3636";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3637";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";NA
"3638";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3639";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA
"3640";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3641";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3642";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3643";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium"
"3644";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA
"3645";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3646";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3647";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3648";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3649";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3650";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3651";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3652";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3653";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3654";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcus"
"3655";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3656";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3657";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3658";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminiclostridium_9"
"3659";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3660";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3661";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3662";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3663";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella"
"3664";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella"
"3665";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia"
"3666";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3667";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3668";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA
"3669";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3670";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium"
"3671";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3672";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3673";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellaceae_Ga6A1_group"
"3674";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3675";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromonadaceae";"Parabacteroides"
"3676";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3677";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3678";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromonadaceae";"Parabacteroides"
"3679";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3680";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3681";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3682";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";NA
"3683";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Hydrogenoanaerobacterium"
"3684";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus"
"3685";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3686";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Aeromonadales";"Succinivibrionaceae";"Anaerobiospirillum"
"3687";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3688";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3689";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3690";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3691";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3692";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3693";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3694";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";NA
"3695";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3696";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3697";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3698";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3699";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";NA
"3700";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3701";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3702";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium"
"3703";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3704";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia"
"3705";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3706";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcus"
"3707";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia"
"3708";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3709";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3710";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
"3711";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcus"
"3712";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3713";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3714";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Slackia"
"3715";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-005"
"3716";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3717";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3718";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella"
"3719";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3720";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3721";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3722";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium"
"3723";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_UCG-010"
"3724";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3725";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA
"3726";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Megamonas"
"3727";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellaceae_Ga6A1_group"
"3728";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";NA
"3729";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA
"3730";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";NA
"3731";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium"
"3732";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus"
"3733";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides"
"3734";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus"
"3735";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Erysipelatoclostridium"
"3736";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium"
"3737";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia"
"3738";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_UCG-009"
"3739";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Slackia"
"3740";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA
"3741";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligenaceae";"Sutterella"
"3742";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3743";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_9"
"3744";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Peptococcus"
"3745";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter"
